央视频道,#genre#
CCTV5+,http://115.153.138.220:8888/udp/239.252.219.72:5140
CCTV5+,http://171.116.181.119:8003/rtp/226.0.2.168:9256
CCTV5+,http://60.223.72.132:8003/rtp/226.0.2.168:9256
CCTV5+,http://60.223.72.201:8003/rtp/226.0.2.168:9256
CCTV5+,http://211.90.92.238:4000/rtp/226.0.2.168:9256
CCTV5+,http://144.255.15.132:5066/udp/239.21.1.142:5002
CCTV5+,http://144.255.15.132:5066/udp/239.21.1.190:5002
CCTV5+,http://220.176.159.183:8888/udp/239.252.219.72:5140
CCTV5+,http://182.98.0.22:4022/udp/239.252.219.72:5140
CCTV5＋,http://118.112.90.2:8888/udp/239.93.1.36:8004
CCTV5＋,http://171.217.146.226:8888/udp/239.93.1.36:8004
CCTV5＋,http://110.185.39.49:8888/udp/239.93.1.36:8004
CCTV5＋,http://182.148.130.254:58888/udp/239.93.1.36:8004
CCTV6,http://222.70.229.193:8888/udp/239.45.1.70:5140
CCTV6,http://180.158.49.94:85/udp/239.45.1.70:5140
CCTV6,http://61.134.238.252:5555/rtp/226.0.2.210:9592
CCTV6,http://61.134.238.252:5555/rtp/226.0.2.23:8096
CCTV6,http://106.46.113.15:8011/tsfile/live/0006_1.m3u8
CCTV6,http://223.13.196.104:4022/udp/239.1.1.13:8013
CCTV6,http://144.52.199.170:8888/udp/239.21.2.47:5002
CCTV6,http://144.52.199.170:8888/udp/239.21.1.6:5002
CCTV6,http://183.186.47.192:8086/rtp/226.0.2.210:9592
CCTV6,http://183.186.47.192:8086/rtp/226.0.2.23:8096
CCTV6,http://115.153.138.220:8888/udp/239.252.219.237:5140
CCTV6,http://115.153.138.220:8888/udp/239.252.220.195:5140
CCTV6,http://171.116.181.119:8003/rtp/226.0.2.210:9592
CCTV6,http://171.116.181.119:8003/rtp/226.0.2.23:8096
CCTV6,http://118.112.90.2:8888/udp/239.93.1.13:2226
CCTV6,http://118.112.90.2:8888/udp/239.93.0.64:5140
CCTV6,http://171.217.146.226:8888/udp/239.93.1.13:2226
CCTV6,http://171.217.146.226:8888/udp/239.93.0.64:5140
CCTV6,http://60.223.72.132:8003/rtp/226.0.2.210:9592
CCTV6,http://60.223.72.132:8003/rtp/226.0.2.23:8096
CCTV6,http://60.223.72.201:8003/rtp/226.0.2.210:9592
CCTV6,http://60.223.72.201:8003/rtp/226.0.2.23:8096
CCTV6,http://211.90.92.238:4000/rtp/226.0.2.210:9592
CCTV6,http://211.90.92.238:4000/rtp/226.0.2.23:8096
CCTV6,http://110.185.39.49:8888/udp/239.93.1.13:2226
CCTV6,http://110.185.39.49:8888/udp/239.93.0.64:5140
CCTV6,http://144.255.15.132:5066/udp/239.21.2.47:5002
CCTV6,http://144.255.15.132:5066/udp/239.21.1.6:5002
CCTV6,http://220.176.159.183:8888/udp/239.252.219.237:5140
CCTV6,http://220.176.159.183:8888/udp/239.252.220.195:5140
CCTV6,http://182.148.130.254:58888/udp/239.93.1.13:2226
CCTV6,http://182.148.130.254:58888/udp/239.93.0.64:5140
CCTV6,http://182.98.0.22:4022/udp/239.252.219.237:5140
CCTV6,http://182.98.0.22:4022/udp/239.252.220.195:5140
CCTV7,http://222.70.229.193:8888/udp/239.45.3.56:5140
CCTV7,http://180.158.49.94:85/udp/239.45.3.56:5140
CCTV7,http://61.134.238.252:5555/rtp/226.0.2.159:9184
CCTV7,http://61.134.238.252:5555/rtp/226.0.2.24:8104
CCTV7,http://106.46.113.15:8011/tsfile/live/0007_1.m3u8
CCTV7,http://223.13.196.104:4022/udp/239.1.1.14:8014
CCTV7,http://144.52.199.170:8888/udp/239.21.1.152:5002
CCTV7,http://144.52.199.170:8888/udp/239.21.1.7:5002
CCTV7,http://183.186.47.192:8086/rtp/226.0.2.159:9184
CCTV7,http://183.186.47.192:8086/rtp/226.0.2.24:8104
CCTV7,http://115.153.138.220:8888/udp/239.252.220.185:5140
CCTV7,http://171.116.181.119:8003/rtp/226.0.2.159:9184
CCTV7,http://171.116.181.119:8003/rtp/226.0.2.24:8104
CCTV7,http://118.112.90.2:8888/udp/239.93.1.67:5140
CCTV7,http://118.112.90.2:8888/udp/239.93.0.79:5140
CCTV7,http://171.217.146.226:8888/udp/239.93.1.67:5140
CCTV7,http://171.217.146.226:8888/udp/239.93.0.79:5140
CCTV7,http://60.223.72.132:8003/rtp/226.0.2.159:9184
CCTV7,http://60.223.72.132:8003/rtp/226.0.2.24:8104
CCTV7,http://60.223.72.201:8003/rtp/226.0.2.159:9184
CCTV7,http://60.223.72.201:8003/rtp/226.0.2.24:8104
CCTV7,http://211.90.92.238:4000/rtp/226.0.2.159:9184
CCTV7,http://211.90.92.238:4000/rtp/226.0.2.24:8104
CCTV7,http://110.185.39.49:8888/udp/239.93.1.67:5140
CCTV7,http://110.185.39.49:8888/udp/239.93.0.79:5140
CCTV7,http://144.255.15.132:5066/udp/239.21.1.152:5002
CCTV7,http://144.255.15.132:5066/udp/239.21.1.7:5002
CCTV7,http://220.176.159.183:8888/udp/239.252.220.185:5140
CCTV7,http://182.148.130.254:58888/udp/239.93.1.67:5140
CCTV7,http://182.148.130.254:58888/udp/239.93.0.79:5140
CCTV7,http://182.98.0.22:4022/udp/239.252.220.185:5140
CCTV8,http://222.70.229.193:8888/udp/239.45.1.71:5140
CCTV8,http://180.158.49.94:85/udp/239.45.1.71:5140
CCTV8,http://61.134.238.252:5555/rtp/226.0.2.211:9600
CCTV8,http://61.134.238.252:5555/rtp/226.0.2.25:8112
CCTV8,http://106.46.113.15:8011/tsfile/live/0008_1.m3u8
CCTV8,http://223.13.196.104:4022/udp/239.1.1.15:8015
CCTV8,http://144.52.199.170:8888/udp/239.21.2.48:5002
CCTV8,http://144.52.199.170:8888/udp/239.21.1.8:5002
CCTV8,http://183.186.47.192:8086/rtp/226.0.2.211:9600
CCTV8,http://183.186.47.192:8086/rtp/226.0.2.25:8112
CCTV8,http://115.153.138.220:8888/udp/239.252.219.253:5140
CCTV8,http://115.153.138.220:8888/udp/239.252.220.196:5140
CCTV8,http://171.116.181.119:8003/rtp/226.0.2.211:9600
CCTV8,http://171.116.181.119:8003/rtp/226.0.2.25:8112
CCTV8,http://118.112.90.2:8888/udp/239.93.42.39:5140
CCTV8,http://118.112.90.2:8888/udp/239.93.0.154:5140
CCTV8,http://171.217.146.226:8888/udp/239.93.42.39:5140
CCTV8,http://171.217.146.226:8888/udp/239.93.0.154:5140
CCTV8,http://60.223.72.132:8003/rtp/226.0.2.211:9600
CCTV8,http://60.223.72.132:8003/rtp/226.0.2.25:8112
CCTV8,http://60.223.72.201:8003/rtp/226.0.2.211:9600
CCTV8,http://60.223.72.201:8003/rtp/226.0.2.25:8112
CCTV8,http://211.90.92.238:4000/rtp/226.0.2.211:9600
CCTV8,http://211.90.92.238:4000/rtp/226.0.2.25:8112
CCTV8,http://110.185.39.49:8888/udp/239.93.42.39:5140
CCTV8,http://110.185.39.49:8888/udp/239.93.0.154:5140
CCTV8,http://144.255.15.132:5066/udp/239.21.2.48:5002
CCTV8,http://144.255.15.132:5066/udp/239.21.1.8:5002
CCTV8,http://220.176.159.183:8888/udp/239.252.219.253:5140
CCTV8,http://220.176.159.183:8888/udp/239.252.220.196:5140
CCTV8,http://182.148.130.254:58888/udp/239.93.42.39:5140
CCTV8,http://182.148.130.254:58888/udp/239.93.0.154:5140
CCTV8,http://182.98.0.22:4022/udp/239.252.219.253:5140
CCTV8,http://182.98.0.22:4022/udp/239.252.220.196:5140
CCTV9,http://222.70.229.193:8888/udp/239.45.3.4:5140
CCTV9,http://180.158.49.94:85/udp/239.45.3.4:5140
CCTV9,http://61.134.238.252:5555/rtp/226.0.2.161:9200
CCTV9,http://61.134.238.252:5555/rtp/226.0.2.26:8120
CCTV9,http://106.46.113.15:8011/tsfile/live/0009_1.m3u8
CCTV9,http://223.13.196.104:4022/udp/239.1.1.16:8016
CCTV9,http://144.52.199.170:8888/udp/239.21.1.153:5002
CCTV9,http://144.52.199.170:8888/udp/239.21.1.9:5002
CCTV9,http://183.186.47.192:8086/rtp/226.0.2.161:9200
CCTV9,http://183.186.47.192:8086/rtp/226.0.2.26:8120
CCTV9,http://115.153.138.220:8888/udp/239.252.220.186:5140
CCTV9,http://171.116.181.119:8003/rtp/226.0.2.161:9200
CCTV9,http://171.116.181.119:8003/rtp/226.0.2.26:8120
CCTV9,http://118.112.90.2:8888/udp/239.93.1.24:5140
CCTV9,http://118.112.90.2:8888/udp/239.93.1.64:5140
CCTV9,http://171.217.146.226:8888/udp/239.93.1.24:5140
CCTV9,http://171.217.146.226:8888/udp/239.93.1.64:5140
CCTV9,http://60.223.72.132:8003/rtp/226.0.2.161:9200
CCTV9,http://60.223.72.132:8003/rtp/226.0.2.26:8120
CCTV9,http://60.223.72.201:8003/rtp/226.0.2.161:9200
CCTV9,http://60.223.72.201:8003/rtp/226.0.2.26:8120
CCTV9,http://211.90.92.238:4000/rtp/226.0.2.161:9200
CCTV9,http://211.90.92.238:4000/rtp/226.0.2.26:8120
CCTV9,http://110.185.39.49:8888/udp/239.93.1.24:5140
CCTV9,http://110.185.39.49:8888/udp/239.93.1.64:5140
CCTV9,http://144.255.15.132:5066/udp/239.21.1.153:5002
CCTV9,http://144.255.15.132:5066/udp/239.21.1.9:5002
CCTV9,http://220.176.159.183:8888/udp/239.252.220.186:5140
CCTV9,http://182.148.130.254:58888/udp/239.93.1.24:5140
CCTV9,http://182.148.130.254:58888/udp/239.93.1.64:5140
CCTV9,http://182.98.0.22:4022/udp/239.252.220.186:5140
CCTV10,http://222.70.229.193:8888/udp/239.45.3.8:5140
CCTV10,http://180.158.49.94:85/udp/239.45.3.8:5140
CCTV10,http://61.134.238.252:5555/rtp/226.0.2.162:9208
CCTV10,http://61.134.238.252:5555/rtp/226.0.2.27:8128
CCTV10,http://106.46.113.15:8011/tsfile/live/0010_1.m3u8
CCTV10,http://223.13.196.104:4022/udp/239.1.1.17:8017
CCTV10,http://144.52.199.170:8888/udp/239.21.1.155:5002
CCTV10,http://144.52.199.170:8888/udp/239.21.1.11:5002
CCTV10,http://183.186.47.192:8086/rtp/226.0.2.162:9208
CCTV10,http://183.186.47.192:8086/rtp/226.0.2.27:8128
CCTV10,http://115.153.138.220:8888/udp/239.252.220.91:5140
CCTV10,http://171.116.181.119:8003/rtp/226.0.2.162:9208
CCTV10,http://171.116.181.119:8003/rtp/226.0.2.27:8128
CCTV10,http://118.112.90.2:8888/udp/239.93.1.28:5140
CCTV10,http://118.112.90.2:8888/udp/239.93.1.63:5140
CCTV10,http://171.217.146.226:8888/udp/239.93.1.28:5140
CCTV10,http://171.217.146.226:8888/udp/239.93.1.63:5140
CCTV10,http://60.223.72.132:8003/rtp/226.0.2.162:9208
CCTV10,http://60.223.72.132:8003/rtp/226.0.2.27:8128
CCTV10,http://60.223.72.201:8003/rtp/226.0.2.162:9208
CCTV10,http://60.223.72.201:8003/rtp/226.0.2.27:8128
CCTV10,http://211.90.92.238:4000/rtp/226.0.2.162:9208
CCTV10,http://211.90.92.238:4000/rtp/226.0.2.27:8128
CCTV10,http://110.185.39.49:8888/udp/239.93.1.28:5140
CCTV10,http://110.185.39.49:8888/udp/239.93.1.63:5140
CCTV10,http://144.255.15.132:5066/udp/239.21.1.155:5002
CCTV10,http://144.255.15.132:5066/udp/239.21.1.11:5002
CCTV10,http://220.176.159.183:8888/udp/239.252.220.91:5140
CCTV10,http://182.148.130.254:58888/udp/239.93.1.28:5140
CCTV10,http://182.148.130.254:58888/udp/239.93.1.63:5140
CCTV10,http://182.98.0.22:4022/udp/239.252.220.91:5140
CCTV11,http://222.70.229.193:8888/udp/239.45.1.196:5140
CCTV11,http://180.158.49.94:85/udp/239.45.1.196:5140
CCTV11,http://61.134.238.252:5555/rtp/226.0.2.28:8136
CCTV11,http://106.46.113.15:8011/tsfile/live/0011_1.m3u8
CCTV11,http://223.13.196.104:4022/udp/239.1.1.18:8018
CCTV11,http://144.52.199.170:8888/udp/239.21.2.2:5002
CCTV11,http://144.52.199.170:8888/udp/239.21.1.12:5002
CCTV11,http://183.186.47.192:8086/rtp/226.0.2.28:8136
CCTV11,http://115.153.138.220:8888/udp/239.252.219.78:5140
CCTV11,http://171.116.181.119:8003/rtp/226.0.2.28:8136
CCTV11,http://118.112.90.2:8888/udp/239.93.0.102:5140
CCTV11,http://118.112.90.2:8888/udp/239.93.0.170:5140
CCTV11,http://171.217.146.226:8888/udp/239.93.0.102:5140
CCTV11,http://171.217.146.226:8888/udp/239.93.0.170:5140
CCTV11,http://60.223.72.132:8003/rtp/226.0.2.28:8136
CCTV11,http://60.223.72.201:8003/rtp/226.0.2.28:8136
CCTV11,http://211.90.92.238:4000/rtp/226.0.2.28:8136
CCTV11,http://110.185.39.49:8888/udp/239.93.0.102:5140
CCTV11,http://110.185.39.49:8888/udp/239.93.0.170:5140
CCTV11,http://144.255.15.132:5066/udp/239.21.2.2:5002
CCTV11,http://144.255.15.132:5066/udp/239.21.1.12:5002
CCTV11,http://220.176.159.183:8888/udp/239.252.219.78:5140
CCTV11,http://182.148.130.254:58888/udp/239.93.0.102:5140
CCTV11,http://182.148.130.254:58888/udp/239.93.0.170:5140
CCTV11,http://182.98.0.22:4022/udp/239.252.219.78:5140
CCTV12,http://222.70.229.193:8888/udp/239.45.3.10:5140
CCTV12,http://180.158.49.94:85/udp/239.45.3.10:5140
CCTV12,http://61.134.238.252:5555/rtp/226.0.2.164:9224
CCTV12,http://61.134.238.252:5555/rtp/226.0.2.29:8144
CCTV12,http://106.46.113.15:8011/tsfile/live/0012_1.m3u8
CCTV12,http://223.13.196.104:4022/udp/239.1.1.19:8019
CCTV12,http://144.52.199.170:8888/udp/239.21.1.156:5002
CCTV12,http://183.186.47.192:8086/rtp/226.0.2.164:9224
CCTV12,http://183.186.47.192:8086/rtp/226.0.2.29:8144
CCTV12,http://115.153.138.220:8888/udp/239.252.220.187:5140
CCTV12,http://171.116.181.119:8003/rtp/226.0.2.164:9224
CCTV12,http://171.116.181.119:8003/rtp/226.0.2.29:8144
CCTV12,http://118.112.90.2:8888/udp/239.93.1.30:8124
CCTV12,http://118.112.90.2:8888/udp/239.93.1.41:5140
CCTV12,http://171.217.146.226:8888/udp/239.93.1.30:8124
CCTV12,http://171.217.146.226:8888/udp/239.93.1.41:5140
CCTV12,http://60.223.72.132:8003/rtp/226.0.2.164:9224
CCTV12,http://60.223.72.132:8003/rtp/226.0.2.29:8144
CCTV12,http://60.223.72.201:8003/rtp/226.0.2.164:9224
CCTV12,http://60.223.72.201:8003/rtp/226.0.2.29:8144
CCTV12,http://211.90.92.238:4000/rtp/226.0.2.164:9224
CCTV12,http://211.90.92.238:4000/rtp/226.0.2.29:8144
CCTV12,http://110.185.39.49:8888/udp/239.93.1.30:8124
CCTV12,http://110.185.39.49:8888/udp/239.93.1.41:5140
CCTV12,http://144.255.15.132:5066/udp/239.21.1.156:5002
CCTV12,http://220.176.159.183:8888/udp/239.252.220.187:5140
CCTV12,http://182.148.130.254:58888/udp/239.93.1.30:8124
CCTV12,http://182.148.130.254:58888/udp/239.93.1.41:5140
CCTV12,http://182.98.0.22:4022/udp/239.252.220.187:5140
CCTV13,http://222.70.229.193:8888/udp/239.45.1.198:5140
CCTV13,http://180.158.49.94:85/udp/239.45.1.198:5140
CCTV13,http://61.134.238.252:5555/rtp/226.0.2.165:9232
CCTV13,http://61.134.238.252:5555/rtp/226.0.2.30:8152
CCTV13,http://106.46.113.15:8011/tsfile/live/0013_1.m3u8
