央视频道,#genre#
青海卫视,http://117.29.232.157:9999/rtp/239.61.2.60:8354,0.8862
青海卫视,http://171.121.82.184:8082/rtp/226.0.2.59:8384,0.3531
青海卫视,http://60.220.167.249:8083/rtp/226.0.2.59:8384,0.3462
青海卫视,http://60.220.167.143:8083/rtp/226.0.2.59:8384,0.3341
青海卫视,http://111.201.161.228:10000/rtp/239.3.1.44:8184,0.3222
青海卫视,http://171.212.150.200:19999/udp/239.93.0.192:5140,0.3118
青海卫视,http://60.220.167.202:8084/rtp/226.0.2.59:8384,0.2856
青海卫视,http://36.6.150.75:8888/rtp/238.1.78.102:6688,0.1898
青海卫视,http://171.212.150.200:19999/udp/239.93.1.209:5140,0.0986
黑龙江卫视,http://171.212.150.200:19999/udp/239.93.0.183:5140,0.9431
黑龙江卫视,http://222.128.179.212:4022/rtp/239.3.1.133:8016,0.9262
黑龙江卫视,http://60.220.167.249:8083/rtp/226.0.2.151:9120,0.853
黑龙江卫视,http://117.29.232.157:9999/rtp/239.61.2.34:8198,0.8277
黑龙江卫视,http://171.121.82.184:8082/rtp/226.0.2.151:9120,0.7331
黑龙江卫视,http://111.201.161.228:10000/rtp/239.3.1.133:8016,0.5666
黑龙江卫视,http://60.220.167.143:8083/rtp/226.0.2.151:9120,0.4513
黑龙江卫视,http://60.220.167.143:8083/rtp/226.0.2.48:8296,0.3408
黑龙江卫视,http://60.220.167.202:8084/rtp/226.0.2.48:8296,0.3248
黑龙江卫视,http://60.220.167.202:8084/rtp/226.0.2.151:9120,0.2159
黑龙江卫视,http://183.185.167.239:8083/rtp/226.0.2.151:9120,0.0997
黑龙江卫视,http://183.185.167.239:8083/rtp/226.0.2.48:8296,0.066
黑龙江卫视清,http://117.85.152.52:9999/rtp/239.49.8.144:6000,0.9176

影视剧场,#genre#
军事,http://111.201.161.228:10000/rtp/239.3.1.76:4120,0.2926
军事,http://171.212.150.200:19999/udp/239.93.0.204:9076,0.2873
军旅剧场,http://111.201.161.228:10000/rtp/239.3.1.68:4120,0.2928
军旅剧场,http://114.254.38.149:4021/rtp/239.3.1.68:4120,0.1913
军旅剧场,http://27.10.211.38:8001/udp/225.0.4.146:7980,0.1209
动作影院,http://111.201.161.228:10000/rtp/239.3.1.92:4120,0.2926
动作影院,http://27.10.211.38:8001/udp/225.0.4.170:7980,0.1229
动作电影,http://117.29.232.157:9999/rtp/239.61.3.16:9616,0.9142
动作电影,http://171.121.82.184:8082/rtp/226.0.2.94:8012,0.8867
动作电影,http://60.220.167.249:8083/rtp/226.0.2.94:8012,0.8044
动作电影,http://60.220.167.143:8083/rtp/226.0.2.94:8012,0.764
动作电影,http://60.220.167.202:8084/rtp/226.0.2.94:8012,0.2841
动作电影,http://183.185.167.239:8083/rtp/226.0.2.94:8012,0.0688
古装剧场,http://114.254.38.149:4021/rtp/239.3.1.69:4120,0.2924
古装剧场,http://111.201.161.228:10000/rtp/239.3.1.69:4120,0.2921
古装剧场,http://27.11.252.156:8008/udp/225.0.4.147:7980,0.2864
喜剧影院,http://111.201.161.228:10000/rtp/239.3.1.91:4120,0.2902
喜剧影院,http://27.10.211.38:8001/udp/225.0.4.169:7980,0.2432
城市剧场,http://111.201.161.228:10000/rtp/239.3.1.67:4120,0.295
大爱旅游,http://171.212.150.200:19999/udp/239.93.42.70:5140,0.2746
大爱时尚,http://171.212.150.200:19999/udp/239.93.42.72:5140,0.9471
家庭影院,http://60.220.167.249:8083/rtp/226.0.2.240:9820,0.9192
家庭影院,http://60.220.167.202:8084/rtp/226.0.2.240:9820,0.9067
家庭影院,http://171.121.82.184:8082/rtp/226.0.2.240:9820,0.8832
家庭影院,http://60.220.167.143:8083/rtp/226.0.2.240:9820,0.7667
家庭影院,http://111.201.161.228:10000/rtp/239.3.1.93:4120,0.2916
家庭影院,http://27.11.252.156:8008/udp/225.0.4.171:7980,0.2877
家庭影院,http://183.185.167.239:8083/rtp/226.0.2.240:9820,0.1596
星影,http://111.201.161.228:10000/rtp/239.3.1.94:4120,0.2901
星影,http://27.11.252.156:8008/udp/225.0.4.172:7980,0.287
星影,http://27.10.211.38:8001/udp/225.0.4.172:7980,0.2858
星影,http://111.196.150.10:20002/rtp/239.3.1.94:4120,0.1496
梨园,http://60.220.167.143:8083/rtp/226.0.2.115:8832,0.9236
梨园,http://60.220.167.249:8083/rtp/226.0.2.115:8832,0.8853
梨园,http://60.220.167.202:8084/rtp/226.0.2.115:8832,0.3043
梨园,http://183.185.167.239:8083/rtp/226.0.2.115:8832,0.1148
欢笑剧场,http://117.29.232.157:9999/rtp/239.61.2.146:8864,0.6457
欢笑剧场,http://117.85.152.52:9999/rtp/239.49.8.231:6000,0.2763
武侠剧场,http://111.201.161.228:10000/rtp/239.3.1.90:4120,0.2927
武侠剧场,http://27.11.252.156:8008/udp/225.0.4.168:7980,0.287
淘剧场,http://114.254.38.149:4021/rtp/239.3.1.95:8001,0.9354
淘剧场,http://222.128.179.212:4022/rtp/239.3.1.95:8001,0.9039
淘剧场,http://111.201.161.228:10000/rtp/239.3.1.95:8001,0.8744
淘电影,http://111.201.161.228:10000/rtp/239.3.1.250:8001,0.9341
热播剧场,http://111.201.161.228:10000/rtp/239.3.1.194:9020,0.3045
熊猫影院,http://171.212.150.200:19999/udp/239.93.0.214:5140,1.0354
熊猫影院,http://171.212.150.200:19999/udp/239.93.0.220:5140,0.117
爱上,http://171.212.150.200:19999/udp/239.93.0.97:5140,2.8369
爱上,http://111.201.161.228:10000/rtp/239.3.1.236:2000,1.0179
爱上17M2160,http://171.212.150.200:19999/udp/239.93.1.251:8224,0.9251
爱上17M2160,http://171.212.150.200:19999/udp/239.93.1.113:5140,0.9131
爱体育,http://171.212.150.200:19999/udp/239.93.0.135:9008,0.3009
爱动漫,http://171.212.150.200:19999/udp/239.93.42.23:5140,1.1068
爱喜剧,http://171.212.150.200:19999/udp/239.93.42.9:5140,0.3275
爱宠宠物,http://171.212.150.200:19999/udp/239.93.42.32:5140,1.0026
爱幼教,http://171.212.150.200:19999/udp/239.93.42.17:5140,0.7988
爱怀旧,http://171.212.150.200:19999/udp/239.93.42.21:5140,0.997
爱悬疑,http://171.212.150.200:19999/udp/239.93.42.12:5140,1.1547
爱玩具,http://171.212.150.200:19999/udp/239.93.42.18:5140,1.1143
爱电竞,http://171.212.150.200:19999/udp/239.93.42.19:5140,1.1025
爱都市,http://171.212.150.200:19999/udp/239.93.42.15:5140,0.3423
爱院线,http://171.212.150.200:19999/udp/239.93.42.11:5140,1.0654
爱青春,http://171.212.150.200:19999/udp/239.93.42.16:5140,1.0745
经典电影,http://111.201.161.228:10000/rtp/239.3.1.195:9024,0.3045
经典电影,http://171.212.150.200:19999/udp/239.93.0.57:9024,0.2999
经典电影,http://222.128.179.212:4022/rtp/239.3.1.195:9024,0.1967
经典电影,http://27.11.252.156:8008/udp/225.0.4.48:7980,0.1029
老故事,http://60.220.167.143:8083/rtp/226.0.2.112:8808,0.2902
老故事,http://60.220.167.202:8084/rtp/226.0.2.112:8808,0.2846
老故事,http://60.220.167.249:8083/rtp/226.0.2.112:8808,0.2751
老故事,http://183.185.167.239:8083/rtp/226.0.2.112:8808,0.1157
解密,http://171.212.150.200:19999/udp/239.93.0.199:9048,0.2854
解密,http://111.201.161.228:10000/rtp/239.3.1.75:4120,0.2844
解密,http://27.10.211.38:8001/udp/225.0.4.153:7980,0.2818
谍战剧场,http://171.212.150.200:19999/udp/239.93.0.95:5140,0.169
都市剧场,http://171.121.82.184:8082/rtp/226.0.2.81:8560,0.9315
都市剧场,http://60.220.167.143:8083/rtp/226.0.2.81:8560,0.8318
都市剧场,http://171.212.150.200:19999/udp/239.93.42.30:5140,0.8313
都市剧场,http://60.220.167.249:8083/rtp/226.0.2.81:8560,0.6905
都市剧场,http://117.29.232.157:9999/rtp/239.61.2.149:8882,0.4719
都市剧场,http://60.220.167.202:8084/rtp/226.0.2.81:8560,0.3326
都市剧场,http://183.185.167.239:8083/rtp/226.0.2.81:8560,0.0746
金鹰卡通,http://60.220.167.249:8083/rtp/226.0.2.172:9288,0.9416
金鹰卡通,http://60.220.167.143:8083/rtp/226.0.2.172:9288,0.5057
金鹰卡通,http://111.201.161.228:10000/rtp/239.3.1.51:9252,0.3255
金鹰卡通,http://171.212.150.200:19999/udp/239.93.0.108:5140,0.3235
金鹰卡通,http://117.29.232.157:9999/rtp/239.61.2.221:9314,0.3209
金鹰卡通,http://171.121.82.184:8082/rtp/226.0.2.41:8240,0.2916
金鹰卡通,http://60.220.167.249:8083/rtp/226.0.2.41:8240,0.2874
金鹰卡通,http://60.220.167.143:8083/rtp/226.0.2.41:8240,0.2869
金鹰卡通,http://60.220.167.202:8084/rtp/226.0.2.41:8240,0.2772
金鹰卡通,http://171.121.82.184:8082/rtp/226.0.2.172:9288,0.2114
金鹰卡通,http://60.220.167.202:8084/rtp/226.0.2.172:9288,0.1503
金鹰卡通,http://183.185.167.239:8083/rtp/226.0.2.41:8240,0.0817
金鹰卡通,http://171.212.150.200:19999/udp/239.93.1.218:5140,0.0725
金鹰卡通,http://183.185.167.239:8083/rtp/226.0.2.172:9288,0.0558

地方频道,#genre#
BRTV体育休闲,http://111.201.161.228:10000/rtp/239.3.1.243:8000,0.2438
BRTV卡酷少儿,http://114.254.38.149:4021/rtp/239.3.1.189:8000,0.9414
BRTV卡酷少儿,http://111.201.161.228:10000/rtp/239.3.1.189:8000,0.9349
BRTV影视,http://222.128.179.212:4022/rtp/239.3.1.158:8000,0.9276
BRTV影视,http://114.254.38.149:4021/rtp/239.3.1.158:8000,0.7501
BRTV文艺,http://222.128.179.212:4022/rtp/239.3.1.242:8000,0.9242
BRTV文艺,http://111.201.161.228:10000/rtp/239.3.1.242:8000,0.5886
BRTV生活,http://111.201.161.228:10000/rtp/239.3.1.117:8000,0.9328
BRTV纪实人文科教,http://222.128.179.212:4022/rtp/239.3.1.115:8000,0.8507
BRTV财经,http://111.201.161.228:10000/rtp/239.3.1.116:8000,0.8854
CDTV1,http://171.212.150.200:19999/udp/239.93.0.16:5140,0.9218
CDTV1,http://171.212.150.200:19999/udp/239.93.1.58:5140,0.1198
CDTV2,http://171.212.150.200:19999/udp/239.93.0.17:1239,0.9611
CDTV2,http://171.212.150.200:19999/udp/239.93.0.137:5140,0.1295
CDTV3,http://171.212.150.200:19999/udp/239.93.0.18:1238,0.9247
CDTV3,http://171.212.150.200:19999/udp/239.93.0.153:5140,0.0934
CDTV4,http://171.212.150.200:19999/udp/239.93.0.19:1250,0.9099
CDTV4,http://171.212.150.200:19999/udp/239.93.1.118:5140,0.124
CDTV5,http://171.212.150.200:19999/udp/239.93.1.231:5140,0.9181
CDTV5,http://171.212.150.200:19999/udp/239.93.1.57:5140,0.1016
CDTV6,http://171.212.150.200:19999/udp/239.93.0.21:1251,0.9353
CDTV6,http://171.212.150.200:19999/udp/239.93.1.119:5140,0.1207
CDTV8,http://171.212.150.200:19999/udp/239.93.0.22:1252,0.7452
CQTV少儿,http://27.11.252.156:8008/udp/225.0.4.71:7980,0.2398
CQTV影视,http://27.10.211.38:8001/udp/225.0.4.62:7980,0.2419
CQTV新农村,http://27.11.252.156:8008/udp/225.0.4.70:7980,0.2375
CQTV新闻,http://27.10.211.38:8001/udp/225.0.4.59:7980,0.2288
CQTV时尚生活,http://27.10.211.38:8001/udp/225.0.4.69:7980,0.2384
CQTV社会与法,http://27.10.211.38:8001/udp/225.0.4.64:7980,0.2386
CQTV社会与法,http://27.11.252.156:8008/udp/225.0.4.64:7980,0.2374
CQTV科教,http://27.11.252.156:8008/udp/225.0.4.63:7980,0.2378
SCTV2,http://171.212.150.200:19999/udp/239.93.1.101:5140,0.8714
SCTV3,http://171.212.150.200:19999/udp/239.93.1.102:5140,0.8721
SCTV3,http://171.212.150.200:19999/udp/239.93.1.211:5140,0.1587
SCTV4,http://171.212.150.200:19999/udp/239.93.0.47:5140,0.8733
SCTV4,http://171.212.150.200:19999/udp/239.93.1.139:5140,0.0866
SCTV5,http://171.212.150.200:19999/udp/239.93.0.166:5140,0.6939
SCTV5,http://171.212.150.200:19999/udp/239.93.1.254:5140,0.1309
SCTV6,http://171.212.150.200:19999/udp/239.93.1.144:5140,0.8697
SCTV6,http://171.212.150.200:19999/udp/239.93.1.140:5140,0.0799
SCTV7,http://171.212.150.200:19999/udp/239.93.0.219:5140,0.8705
SCTV9,http://171.212.150.200:19999/udp/239.93.1.148:5140,0.0848
SCTV科教,http://171.212.150.200:19999/udp/239.93.42.44:5140,0.8103
SCTV科教,http://171.212.150.200:19999/udp/239.93.1.146:5140,0.0861
i成都,http://171.212.150.200:19999/udp/239.93.1.104:1234,0.898
上海纪实人文,http://171.121.82.184:8082/rtp/226.0.2.193:9456,0.9304
上海纪实人文,http://171.212.150.200:19999/udp/239.93.1.137:5140,0.8907
上海纪实人文,http://60.220.167.249:8083/rtp/226.0.2.193:9456,0.7492
上海纪实人文,http://60.220.167.143:8083/rtp/226.0.2.193:9456,0.6669
上海纪实人文,http://183.185.167.239:8083/rtp/226.0.2.193:9456,0.0547
东方财经,http://171.212.150.200:19999/udp/239.93.1.165:5140,0.9202
东方财经,http://171.121.82.184:8082/rtp/226.0.2.76:8520,0.8944
东方财经,http://60.220.167.143:8083/rtp/226.0.2.76:8520,0.7868
东方财经,http://117.29.232.157:9999/rtp/239.61.2.76:8450,0.7867
东方财经,http://60.220.167.202:8084/rtp/226.0.2.76:8520,0.3066
临泉新闻频道,http://36.6.150.75:8888/rtp/238.1.78.29:6160,0.2842
五河新闻综合,http://36.6.150.75:8888/rtp/238.1.79.52:4528,0.3014
亳州农村频道,http://36.6.150.75:8888/rtp/238.1.78.129:6904,0.3225
亳州综合频道,http://36.6.150.75:8888/rtp/238.1.78.128:6896,0.3175
休宁新闻综合,http://36.6.150.75:8888/rtp/238.1.79.20:4272,0.2396
六安公共频道,http://36.6.150.75:8888/rtp/238.1.78.145:7032,0.9253
六安综合频道,http://36.6.150.75:8888/rtp/238.1.78.144:7024,0.9253
利辛新闻综合,http://36.6.150.75:8888/rtp/238.1.78.196:7440,0.3222
北京频道,http://222.128.179.212:4022/rtp/239.3.1.235:8000,0.6749
北京频道,http://111.201.161.228:10000/rtp/239.3.1.235:8000,0.3117
南京新闻,http://117.85.152.52:9999/rtp/239.49.1.158:6000,0.2695
南陵新闻综合,http://36.6.150.75:8888/rtp/238.1.78.189:7384,0.3077
厦门1套,http://117.29.232.157:9999/rtp/239.61.3.55:9848,0.4565
合肥新闻频道,http://36.6.150.75:8888/rtp/238.1.78.111:6760,0.8758
四川公共乡村,http://171.212.150.200:19999/udp/239.93.0.52:5140,0.871
四川公共乡村,http://171.212.150.200:19999/udp/239.93.0.52:5140,0.0888
四川妇女儿童,http://171.212.150.200:19999/udp/239.93.0.219:5140,0.8733
四川康巴,http://171.212.150.200:19999/udp/239.93.0.41:5140,0.8684
四川影视文艺,http://171.212.150.200:19999/udp/239.93.1.195:5140,0.9074
四川影视文艺,http://171.212.150.200:19999/udp/239.93.0.166:5140,0.8732
四川文化旅游,http://171.212.150.200:19999/udp/239.93.1.101:5140,0.869
四川新闻,http://171.212.150.200:19999/udp/239.93.0.47:5140,0.8736
四川经济,http://171.212.150.200:19999/udp/239.93.1.102:5140,0.8719
固镇新闻综合,http://36.6.150.75:8888/rtp/238.1.79.47:4488,0.3218
大同教育,http://171.121.82.184:8082/rtp/226.0.2.232:9772,0.8897
大同教育,http://60.220.167.143:8083/rtp/226.0.2.232:9772,0.8709
大同教育,http://60.220.167.249:8083/rtp/226.0.2.232:9772,0.8273
大同教育,http://60.220.167.202:8084/rtp/226.0.2.232:9772,0.4527
大爱四川,http://171.212.150.200:19999/udp/239.93.1.110:5140,0.9409
大爱四川,http://171.212.150.200:19999/udp/239.93.0.228:5140,0.1272
大爱生活,http://171.212.150.200:19999/udp/239.93.42.71:5140,0.9383
太原1,http://60.220.167.143:8083/rtp/226.0.2.201:9520,0.3468
太原1,http://60.220.167.202:8084/rtp/226.0.2.201:9520,0.2849
太原2,http://60.220.167.249:8083/rtp/226.0.2.202:9528,0.3463
太原2,http://60.220.167.202:8084/rtp/226.0.2.202:9528,0.3253
太原2,http://60.220.167.143:8083/rtp/226.0.2.202:9528,0.2959
太原2,http://171.121.82.184:8082/rtp/226.0.2.202:9528,0.2581
太原3,http://60.220.167.249:8083/rtp/226.0.2.203:9536,0.3476
太原3,http://60.220.167.143:8083/rtp/226.0.2.203:9536,0.3426
太原3,http://60.220.167.202:8084/rtp/226.0.2.203:9536,0.3317
太原3,http://171.121.82.184:8082/rtp/226.0.2.203:9536,0.3309
太原3,http://183.185.167.239:8083/rtp/226.0.2.203:9536,0.0702
太原4,http://60.220.167.143:8083/rtp/226.0.2.204:9544,0.3461
太原4,http://60.220.167.202:8084/rtp/226.0.2.204:9544,0.327
太原4,http://183.185.167.239:8083/rtp/226.0.2.204:9544,0.2378
太原5,http://60.220.167.202:8084/rtp/226.0.2.205:9552,0.3523
太原5,http://60.220.167.249:8083/rtp/226.0.2.205:9552,0.3453
太原5,http://60.220.167.143:8083/rtp/226.0.2.205:9552,0.3419
太原5,http://171.121.82.184:8082/rtp/226.0.2.205:9552,0.3413
太原5,http://183.185.167.239:8083/rtp/226.0.2.205:9552,0.1267
太原佰乐购,http://60.220.167.143:8083/rtp/226.0.2.215:9632,0.3474
太原佰乐购,http://171.121.82.184:8082/rtp/226.0.2.215:9632,0.3343
太原佰乐购,http://60.220.167.249:8083/rtp/226.0.2.215:9632,0.3319
太原佰乐购,http://183.185.167.239:8083/rtp/226.0.2.215:9632,0.1056
太原教育,http://60.220.167.249:8083/rtp/226.0.2.206:9560,0.3481
太原教育,http://60.220.167.143:8083/rtp/226.0.2.206:9560,0.3438
太原教育,http://171.121.82.184:8082/rtp/226.0.2.206:9560,0.3206
太原教育,http://60.220.167.202:8084/rtp/226.0.2.206:9560,0.2988
太原教育,http://183.185.167.239:8083/rtp/226.0.2.206:9560,0.094
太湖新闻综合,http://36.6.150.75:8888/rtp/238.1.79.12:4208,0.2873
孝义,http://60.220.167.143:8083/rtp/226.0.2.189:9424,0.3425
孝义,http://60.220.167.249:8083/rtp/226.0.2.189:9424,0.3313
孝义,http://171.121.82.184:8082/rtp/226.0.2.189:9424,0.3311
孝义,http://60.220.167.202:8084/rtp/226.0.2.189:9424,0.2645
孝义,http://183.185.167.239:8083/rtp/226.0.2.189:9424,0.0985
安庆新闻综合,http://36.6.150.75:8888/rtp/238.1.78.117:6808,0.2798
安徽公共频道,http://36.6.150.75:8888/rtp/238.1.79.43:4456,1.4503
安徽农业科教,http://36.6.150.75:8888/rtp/238.1.79.40:4432,1.3489
安徽影视频道,http://36.6.150.75:8888/rtp/238.1.79.42:4448,0.6137
安徽经济生活,http://36.6.150.75:8888/rtp/238.1.79.44:4464,1.4419
宣城公共频道,http://36.6.150.75:8888/rtp/238.1.78.143:7016,0.1881
宣城综合频道,http://36.6.150.75:8888/rtp/238.1.78.142:7008,0.206
密云,http://111.201.161.228:10000/rtp/239.3.1.154:8001,1.0489
寿县新闻综合,http://36.6.150.75:8888/rtp/238.1.78.146:7040,0.2884
山东,http://171.212.150.200:19999/udp/239.93.1.196:5140,0.3066
山东教育,http://111.201.161.228:10000/rtp/239.3.1.52:4120,0.3163
山东教育,http://60.220.167.143:8083/rtp/226.0.2.130:8952,0.2891
山东教育,http://60.220.167.249:8083/rtp/226.0.2.130:8952,0.2883
山东教育,http://60.220.167.202:8084/rtp/226.0.2.130:8952,0.2821
山东教育,http://183.185.167.239:8083/rtp/226.0.2.130:8952,0.0749
山西影视,http://60.220.167.249:8083/rtp/226.0.2.237:9808,0.9128
山西影视,http://171.121.82.184:8082/rtp/226.0.2.237:9808,0.9099
山西影视,http://60.220.167.143:8083/rtp/226.0.2.237:9808,0.6937
山西影视,http://60.220.167.202:8084/rtp/226.0.2.237:9808,0.6724
山西影视,http://60.220.167.249:8083/rtp/226.0.2.14:8024,0.3512
山西影视,http://60.220.167.143:8083/rtp/226.0.2.14:8024,0.3115
山西影视,http://183.185.167.239:8083/rtp/226.0.2.14:8024,0.2145
山西影视,http://60.220.167.202:8084/rtp/226.0.2.14:8024,0.2019
山西影视,http://183.185.167.239:8083/rtp/226.0.2.237:9808,0.2018
山西文体生活,http://60.220.167.249:8083/rtp/226.0.2.16:8040,0.9332
山西文体生活,http://171.121.82.184:8082/rtp/226.0.2.16:8040,0.9188
山西文体生活,http://60.220.167.202:8084/rtp/226.0.2.16:8040,0.6327
山西文体生活,http://60.220.167.143:8083/rtp/226.0.2.190:9432,0.352
山西文体生活,http://60.220.167.202:8084/rtp/226.0.2.190:9432,0.3446
山西文体生活,http://60.220.167.249:8083/rtp/226.0.2.190:9432,0.3426
山西文体生活,http://183.185.167.239:8083/rtp/226.0.2.190:9432,0.1622
山西社会与法治,http://60.220.167.249:8083/rtp/226.0.2.238:9816,0.9249
山西社会与法治,http://60.220.167.143:8083/rtp/226.0.2.238:9816,0.92
山西社会与法治,http://171.121.82.184:8082/rtp/226.0.2.238:9816,0.8993
山西社会与法治,http://60.220.167.202:8084/rtp/226.0.2.238:9816,0.6891
山西社会与法治,http://60.220.167.249:8083/rtp/226.0.2.15:8032,0.352
山西社会与法治,http://60.220.167.202:8084/rtp/226.0.2.15:8032,0.2668
山西社会与法治,http://183.185.167.239:8083/rtp/226.0.2.238:9816,0.0865
山西社会与法治,http://183.185.167.239:8083/rtp/226.0.2.15:8032,0.0818
山西经济与科技,http://60.220.167.143:8083/rtp/226.0.2.236:9800,0.9295
山西经济与科技,http://60.220.167.249:8083/rtp/226.0.2.236:9800,0.9251
山西经济与科技,http://171.121.82.184:8082/rtp/226.0.2.236:9800,0.9214
山西经济与科技,http://60.220.167.202:8084/rtp/226.0.2.236:9800,0.708
山西经济与科技,http://60.220.167.202:8084/rtp/226.0.2.13:8016,0.3494
山西经济与科技,http://60.220.167.249:8083/rtp/226.0.2.13:8016,0.348
山西经济与科技,http://60.220.167.143:8083/rtp/226.0.2.13:8016,0.2957
山西经济与科技,http://183.185.167.239:8083/rtp/226.0.2.236:9800,0.1378
山西黄河,http://60.220.167.249:8083/rtp/226.0.2.235:9792,0.9423
山西黄河,http://60.220.167.143:8083/rtp/226.0.2.235:9792,0.9383
山西黄河,http://171.121.82.184:8082/rtp/226.0.2.235:9792,0.9196
山西黄河,http://60.220.167.202:8084/rtp/226.0.2.235:9792,0.8674
山西黄河,http://60.220.167.249:8083/rtp/226.0.2.12:8008,0.3518
山西黄河,http://183.185.167.239:8083/rtp/226.0.2.12:8008,0.3078
山西黄河,http://60.220.167.143:8083/rtp/226.0.2.12:8008,0.285
山西黄河,http://60.220.167.202:8084/rtp/226.0.2.12:8008,0.2573
山西黄河,http://183.185.167.239:8083/rtp/226.0.2.235:9792,0.1649
广德新闻综合,http://36.6.150.75:8888/rtp/238.1.78.212:7568,0.2252
延庆,http://111.201.161.228:10000/rtp/239.3.1.187:8001,0.327
房山,http://111.201.161.228:10000/rtp/239.3.1.96:8001,0.9918
新闻资讯,http://36.46.99.53:8020/rtp/239.111.205.28:5140,0.6011
旌德新闻综合,http://36.6.150.75:8888/rtp/238.1.78.215:7592,0.287
朔州1,http://171.121.82.184:8082/rtp/226.0.2.185:9392,0.8708
朔州1,http://60.220.167.249:8083/rtp/226.0.2.185:9392,0.7935
朔州1,http://60.220.167.143:8083/rtp/226.0.2.185:9392,0.7603
朔州1,http://60.220.167.202:8084/rtp/226.0.2.185:9392,0.3928
朔州2,http://60.220.167.202:8084/rtp/226.0.2.186:9400,0.2841
朔州2,http://60.220.167.143:8083/rtp/226.0.2.186:9400,0.2794
朔州2,http://60.220.167.249:8083/rtp/226.0.2.186:9400,0.2692
朔州2,http://171.121.82.184:8082/rtp/226.0.2.186:9400,0.2317
朔州2,http://183.185.167.239:8083/rtp/226.0.2.186:9400,0.1754
朝阳融媒,http://111.201.161.228:10000/rtp/239.3.1.163:8001,1.0512
来安新闻综合,http://36.6.150.75:8888/rtp/238.1.78.204:7504,0.0517
武术世界,http://111.201.161.228:10000/rtp/239.3.1.87:4120,0.2933
武术世界世界,http://171.121.82.184:8082/rtp/226.0.2.97:8688,0.9121
武术世界世界,http://60.220.167.249:8083/rtp/226.0.2.97:8688,0.9068
武术世界世界,http://117.29.232.157:9999/rtp/239.61.3.22:9652,0.8804
武术世界世界,http://60.220.167.143:8083/rtp/226.0.2.97:8688,0.367
武术世界世界,http://60.220.167.202:8084/rtp/226.0.2.97:8688,0.2201
武术世界世界,http://183.185.167.239:8083/rtp/226.0.2.97:8688,0.1083
江苏城市,http://117.85.152.52:9999/rtp/239.49.9.35:6000,0.8897
江苏影视,http://117.85.152.52:9999/rtp/239.49.9.38:6000,0.9068
江苏新闻,http://117.85.152.52:9999/rtp/239.49.9.40:6000,0.7947
池州新闻综合,http://36.6.150.75:8888/rtp/238.1.78.147:7048,0.3221
法治天地,http://171.121.82.184:8082/rtp/226.0.2.83:8576,0.8862
法治天地,http://60.220.167.143:8083/rtp/226.0.2.83:8576,0.8325
法治天地,http://60.220.167.249:8083/rtp/226.0.2.83:8576,0.6957
法治天地,http://117.29.232.157:9999/rtp/239.61.2.75:8444,0.3098
法治天地,http://183.185.167.239:8083/rtp/226.0.2.83:8576,0.1504
涡阳新闻综合,http://36.6.150.75:8888/rtp/238.1.78.197:7448,0.3112
淮北公共频道,http://36.6.150.75:8888/rtp/238.1.78.136:6960,0.2604
淮北教育频道,http://36.6.150.75:8888/rtp/238.1.78.137:6968,0.9422
淮北新闻综合,http://36.6.150.75:8888/rtp/238.1.78.135:6952,0.9034
湾沚新闻综合,http://36.6.150.75:8888/rtp/238.1.78.187:7368,0.3277
滁州新闻综合,http://36.6.150.75:8888/rtp/238.1.78.132:6928,0.9844
熊猫新闻,http://171.212.150.200:19999/udp/239.93.1.112:5140,0.8271
熊猫爱生活,http://171.212.150.200:19999/udp/239.93.1.190:5140,1.0319
爱生活,http://111.201.161.228:10000/rtp/239.3.1.86:4120,0.2923
爱生活,http://171.212.150.200:19999/udp/239.93.0.206:8028,0.2855
爱生活,http://27.10.211.38:8001/udp/225.0.4.164:7980,0.2843
生活时尚,http://36.6.150.75:8888/rtp/238.1.78.155:7112,0.923
生活时尚,http://117.85.152.52:9999/rtp/239.49.8.175:6000,0.9087
生活时尚,http://171.121.82.184:8082/rtp/226.0.2.84:8584,0.8995
生活时尚,http://171.212.150.200:19999/udp/239.93.42.29:5140,0.8844
生活时尚,http://60.220.167.143:8083/rtp/226.0.2.84:8584,0.7796
生活时尚,http://60.220.167.249:8083/rtp/226.0.2.84:8584,0.7605
生活时尚,http://171.212.150.200:19999/udp/239.93.0.106:5140,0.3221
生活时尚,http://60.220.167.202:8084/rtp/226.0.2.84:8584,0.2053
福建新闻,http://117.29.232.157:9999/rtp/239.61.2.4:8018,0.7434
福建经济生活,http://117.29.232.157:9999/rtp/239.61.2.7:8036,0.7248
肥东新闻综合,http://36.6.150.75:8888/rtp/238.1.78.183:7336,0.0508
萧县新闻综合,http://36.6.150.75:8888/rtp/238.1.79.46:4480,0.251
蒙城新闻频道,http://36.6.150.75:8888/rtp/238.1.79.19:4264,0.6892
蚌埠新闻综合,http://36.6.150.75:8888/rtp/238.1.78.180:7312,0.2794
通州融媒,http://111.201.161.228:10000/rtp/239.3.1.221:8001,1.056
重庆娱乐,http://27.10.211.38:8001/udp/225.0.4.194:7980,1.8076
重庆新农村,http://27.11.252.156:8008/udp/225.0.4.189:7980,0.3175
重庆新闻,http://27.10.211.38:8001/udp/225.0.4.188:7980,1.7952
重庆新闻,http://27.11.252.156:8008/udp/225.0.4.188:7980,1.2247
重庆汽摩,http://60.220.167.202:8084/rtp/226.0.2.95:8672,0.2845
